"Date","Coal_value","Coal_percentage","Cogeneration_value","Cogeneration_percentage","Combined_Cycle_value","Combined_Cycle_percentage","Gas_value","Gas_percentage","Hydro_value","Hydro_percentage","Hydroeolian_value","Hydroeolian_percentage","Non_Renewable_Waste_value","Non_Renewable_Waste_percentage","Nuclear_value","Nuclear_percentage","Other_Renewables_value","Other_Renewables_percentage","Solar_photovoltaic_value","Solar_photovoltaic_percentage","Pumped_storage_value","Pumped_storage_percentage","Renewable_Waste_value","Renewable_Waste_percentage","Thermal_Solar_value","Thermal_Solar_percentage","Wind_value","Wind_percentage"
"2020-05-23 00:00:00",7965.35,0.0137314,66996.9,0.115495,67799.5,0.116879,8446.02,0.01456,67251,0.115933,84.768,0.00014613,4509.92,0.00777458,97334.7,0.167794,13611.2,0.0234642,59217.8,0.102085,1627.07,0.00280488,1021.96,0.00176174,27768.5,0.0478697,156450,0.269702
"2020-05-24 00:00:00",5325.58,0.00936401,62880.8,0.110564,57768.9,0.101576,8731.81,0.0153532,64867.6,0.114057,48.719,0.000085663,4643.11,0.00816401,97248.4,0.170993,12506,0.0219894,57972.2,0.101933,4994,0.008781,1232.97,0.00216794,27241.1,0.0478982,163267,0.287074
"2020-05-25 00:00:00",5048.24,0.00829389,70717.9,0.116184,90681,0.148982,11036.2,0.0181316,71045.1,0.116722,33.469,0.0000549871,4793.99,0.00787617,97207.4,0.159705,13371.7,0.0219688,48548.1,0.079761,15652.9,0.0257165,1131.94,0.0018597,23213.5,0.038138,156188,0.256606
"2020-05-26 00:00:00",5025.92,0.00793386,70362.3,0.111073,76478.9,0.120729,11405.8,0.018005,62829.4,0.0991819,21.609,0.0000341118,4527.7,0.00714738,97125.8,0.153322,13902,0.0219455,58676.5,0.0926262,4097.21,0.00646782,931.782,0.0014709,22778.4,0.0359577,205313,0.324106
"2020-05-27 00:00:00",7641.3,0.0121234,70929.3,0.112534,91680.6,0.145457,11886.1,0.018858,68600.6,0.108839,22.918,0.0000363607,4928.34,0.0078191,96963.8,0.153839,14048.8,0.0222893,62304.9,0.0988503,3903.6,0.00619329,1234.18,0.0019581,24039.3,0.0381397,172112,0.273065
"2020-05-28 00:00:00",10606.7,0.0171377,70681,0.114202,112567,0.181879,10946.3,0.0176864,79846.7,0.129012,15.404,0.0000248889,4766,0.00770064,96595.1,0.156073,14077,0.0227448,63195.3,0.102107,11064.2,0.0178769,1239.8,0.00200319,24612.1,0.0397668,118698,0.191785
"2020-05-29 00:00:00",10480.5,0.0173821,70445.9,0.116835,128060,0.21239,10402.2,0.0172521,99240.8,0.164592,8.694,0.0000144191,4821.82,0.00799705,96630.1,0.160262,12028.7,0.0199497,64622.1,0.107177,5157.15,0.0085532,1238.96,0.00205484,26245.4,0.0435283,73567.2,0.122012
"2020-05-30 00:00:00",10461.7,0.0187369,66609.9,0.119298,96761.6,0.173299,9392.47,0.0168218,77743.9,0.139239,23.567,0.0000422083,4947.13,0.00886028,96684.6,0.173161,10976.9,0.0196595,60884.8,0.109044,661.664,0.00118503,1263.21,0.0022624,24315.8,0.0435494,97622.4,0.174841
"2020-05-31 00:00:00",10212.3,0.0196148,62826.9,0.120672,109782,0.21086,8431.22,0.0161939,71747.7,0.137807,18.349,0.0000352431,4952.17,0.00951169,94268.1,0.181062,10809.7,0.0207624,44453.9,0.085383,1581.97,0.00303851,1145.62,0.00220041,8477.19,0.0162822,91933.4,0.176578
"2020-06-01 00:00:00",11396.8,0.0198351,72068.8,0.125429,151074,0.262931,10134.3,0.0176379,96552.2,0.16804,2.306,0.00000401339,5031.65,0.00875713,94552.3,0.16456,10187.3,0.01773,55143.8,0.0959729,2092,0.00364094,1238.25,0.00215506,13744.4,0.0239208,51358.9,0.0893855
"2020-06-02 00:00:00",13965.1,0.0236117,75133.6,0.127033,156811,0.26513,9314.82,0.0157492,106541,0.180136,2.701,0.00000456676,5310.7,0.00897914,98725.8,0.166922,11091.7,0.0187534,51495.8,0.0870672,3879.1,0.00655865,1436.7,0.00242912,16774.2,0.0283612,40966.6,0.0692649
"2020-06-03 00:00:00",14988.8,0.0235081,75089,0.117768,163034,0.255699,10329.1,0.0161998,84117.1,0.131927,2.391,0.00000374998,5334.75,0.00836689,104535,0.16395,12252.1,0.0192158,56521.3,0.0886466,566.8,0.000888955,1461.95,0.00229289,22168,0.0347678,87202.2,0.136766
"2020-06-04 00:00:00",14993.5,0.0220874,74028.2,0.109053,102859,0.151526,10616.1,0.0156389,74286.3,0.109434,1.048,0.00000154385,5518.95,0.00813016,114535,0.168726,13361.5,0.0196832,38391.4,0.0565557,5197.2,0.00765618,1601.95,0.00235989,10628.3,0.0156569,212805,0.313491
"2020-06-05 00:00:00",10766.8,0.0166792,73876,0.114444,122024,0.189031,8989.79,0.0139264,77530.3,0.120105,16.26,0.0000251889,5499.73,0.00851981,120744,0.187049,13692,0.0212107,63627.1,0.0985669,5985.6,0.00927249,1621.62,0.00251211,23496.1,0.0363985,117653,0.18226
"2020-06-06 00:00:00",9842,0.0164887,71357.4,0.119548,114686,0.192138,9177.38,0.0153752,63101.7,0.105717,4.763,0.00000797962,5436.5,0.00910796,121676,0.203848,12858.4,0.0215421,65039.8,0.108963,2062.2,0.00345488,1592.3,0.00266764,27993.2,0.0468981,92067.1,0.154243
"2020-06-07 00:00:00",10341.8,0.0163992,68314.7,0.108328,81397.3,0.129073,8341.02,0.0132265,60761.5,0.0963505,121.557,0.000192755,5460.9,0.00865944,121505,0.192672,13231.5,0.0209814,50747.8,0.0804716,891.6,0.00141382,1576.3,0.00249956,18851.2,0.0298926,189088,0.29984
"2020-06-08 00:00:00",12466.8,0.0186563,74537.8,0.111544,112878,0.168919,9572.48,0.014325,60526.1,0.0905762,41.457,0.0000620396,5105.1,0.00763969,121528,0.181864,13675.9,0.0204657,54729.1,0.081901,4444.5,0.00665111,1553,0.00232403,23824.1,0.0356524,173353,0.259419
"2020-06-09 00:00:00",16966.4,0.0251927,75001.6,0.111367,121309,0.180127,8606.03,0.0127787,70978.2,0.105393,62.535,0.0000928556,4927.9,0.00731723,121859,0.180944,13008.3,0.0193154,59288.3,0.0880347,13212.2,0.0196182,1276.4,0.00189527,27489.9,0.0408186,139479,0.207107
"2020-06-10 00:00:00",22631.8,0.0351876,74788.2,0.11628,129009,0.200581,8124.96,0.0126326,75407.5,0.117242,52.343,0.0000813821,4866.7,0.00756667,121662,0.189158,13891.3,0.0215979,57186.9,0.0889134,18398.1,0.0286051,1158.7,0.00180153,25685.7,0.0399358,90312.9,0.140417
"2020-06-11 00:00:00",17748.7,0.0263984,74779.7,0.111223,87958.7,0.130825,10567.2,0.015717,60861.8,0.0905223,38.115,0.00005669,5188.1,0.00771648,116522,0.173309,13638.5,0.0202851,54984.8,0.0817812,1647.6,0.00245054,1267.6,0.00188535,22673.8,0.0337237,204463,0.304107
"2020-06-12 00:00:00",9785.8,0.0141457,74065.9,0.107065,60761.2,0.0878327,10668.5,0.0154217,61774.8,0.0892978,29.626,0.0000428255,4961.5,0.00717204,115853,0.16747,13887.2,0.0200744,48284.5,0.0697971,12745.8,0.0184245,1397.8,0.00202057,15994.8,0.0231212,261573,0.378114
"2020-06-13 00:00:00",8041.4,0.0127537,71928.1,0.114079,80976.2,0.128429,9890.09,0.0156858,58815.1,0.0932812,9.199,0.0000145897,5359.7,0.00850052,115978,0.183942,14305.9,0.0226892,61848.8,0.0980926,2178.4,0.00345496,1564.8,0.00248178,22809.2,0.0361756,176809,0.28042
"2020-06-14 00:00:00",8916.8,0.0158915,70747.2,0.126085,101717,0.181279,8667,0.0154463,56355.3,0.100436,7.37,0.0000131348,5347.2,0.00952976,115773,0.20633,13568.6,0.0241819,64732.5,0.115366,3135.8,0.00558861,1564.8,0.00278878,26700.1,0.0475849,83872.9,0.149478
