Value,Percentage,Date,Type_id,Description
340561.96499999997,0.5397769303872685,2019-06-02 00:00:00+02:00,2,No CO2 emission eq.
340909.8430000001,0.4921752935023697,2019-06-03 00:00:00+02:00,2,No CO2 emission eq.
411414.9775,0.5530481654279714,2019-06-04 00:00:00+02:00,2,No CO2 emission eq.
430029.184,0.5875773982136299,2019-06-05 00:00:00+02:00,2,No CO2 emission eq.
440171.12750000006,0.6116057755973734,2019-06-06 00:00:00+02:00,2,No CO2 emission eq.
451278.15549999994,0.6214108531228842,2019-06-07 00:00:00+02:00,2,No CO2 emission eq.
372558.264,0.5735285809461615,2019-06-08 00:00:00+02:00,2,No CO2 emission eq.
370706.27950000006,0.6066842071860045,2019-06-09 00:00:00+02:00,2,No CO2 emission eq.
417158.54199999996,0.6253472948706047,2019-06-10 00:00:00+02:00,2,No CO2 emission eq.
429002.991,0.6167137862184154,2019-06-11 00:00:00+02:00,2,No CO2 emission eq.
380429.582,0.5579630815415401,2019-06-12 00:00:00+02:00,2,No CO2 emission eq.
401314.9415000001,0.5774288578342146,2019-06-13 00:00:00+02:00,2,No CO2 emission eq.
392227.5505,0.5658693949958536,2019-06-14 00:00:00+02:00,2,No CO2 emission eq.
16595.703499999996,0.615703270093512,2019-06-15 00:00:00+02:00,2,No CO2 emission eq.
