Value,Percentage,Date,Type_id,Description
142299.90449999998,0.17474790084004638,2020-03-05 00:00:00+01:00,1,CO2 emission eq.
138255.3075,0.16363596637372463,2020-03-06 00:00:00+01:00,1,CO2 emission eq.
151293.5795,0.20923531011159574,2020-03-07 00:00:00+01:00,1,CO2 emission eq.
144553.23249999998,0.216215483157275,2020-03-08 00:00:00+01:00,1,CO2 emission eq.
181787.03900000002,0.23269152494861914,2020-03-09 00:00:00+01:00,1,CO2 emission eq.
187439.554,0.2599476728971019,2020-03-10 00:00:00+01:00,1,CO2 emission eq.
217871.261,0.320964293726719,2020-03-11 00:00:00+01:00,1,CO2 emission eq.
213870.0295,0.317354523883514,2020-03-12 00:00:00+01:00,1,CO2 emission eq.
192808.61400000003,0.27723874744885246,2020-03-13 00:00:00+01:00,1,CO2 emission eq.
197938.16300000003,0.32105135130046947,2020-03-14 00:00:00+01:00,1,CO2 emission eq.
173543.8395,0.2688639451822434,2020-03-15 00:00:00+01:00,1,CO2 emission eq.
156895.752,0.2110495490513746,2020-03-16 00:00:00+01:00,1,CO2 emission eq.
144904.289,0.20685476589602161,2020-03-17 00:00:00+01:00,1,CO2 emission eq.
157767.54850000003,0.24763061479889575,2020-03-18 00:00:00+01:00,1,CO2 emission eq.
155859.55599999998,0.25191801542268916,2020-03-19 00:00:00+01:00,1,CO2 emission eq.
163800.97600000002,0.2605183195478214,2020-03-20 00:00:00+01:00,1,CO2 emission eq.
169703.378,0.2983495607973133,2020-03-21 00:00:00+01:00,1,CO2 emission eq.
169963.582,0.3168593206611106,2020-03-22 00:00:00+01:00,1,CO2 emission eq.
168260.62600000002,0.27195851003735144,2020-03-23 00:00:00+01:00,1,CO2 emission eq.
169190.49649999998,0.26843989485050257,2020-03-24 00:00:00+01:00,1,CO2 emission eq.
174181.80800000002,0.2947064707575346,2020-03-25 00:00:00+01:00,1,CO2 emission eq.
150760.39349999998,0.22150105398142314,2020-03-26 00:00:00+01:00,1,CO2 emission eq.
164378.7655,0.26668020038018586,2020-03-27 00:00:00+01:00,1,CO2 emission eq.
164943.98600000003,0.2951278804777645,2020-03-28 00:00:00+01:00,1,CO2 emission eq.
151754.98750000002,0.2553088313405563,2020-03-29 00:00:00+01:00,1,CO2 emission eq.
171419.14250000002,0.2535783595873209,2020-03-30 00:00:00+02:00,1,CO2 emission eq.
171084.381,0.26135950090694066,2020-03-31 00:00:00+02:00,1,CO2 emission eq.
181530.832,0.30933686242593833,2020-04-01 00:00:00+02:00,1,CO2 emission eq.
179220.009,0.294045383899437,2020-04-02 00:00:00+02:00,1,CO2 emission eq.
184806.3785,0.29382546742246335,2020-04-03 00:00:00+02:00,1,CO2 emission eq.
170209.491,0.27615821207581154,2020-04-04 00:00:00+02:00,1,CO2 emission eq.
167229.4895,0.27833552785719223,2020-04-05 00:00:00+02:00,1,CO2 emission eq.
187742.4995,0.3401934841261436,2020-04-06 00:00:00+02:00,1,CO2 emission eq.
181891.3175,0.3351513570448986,2020-04-07 00:00:00+02:00,1,CO2 emission eq.
178663.27850000001,0.33411004764401137,2020-04-08 00:00:00+02:00,1,CO2 emission eq.
182624.379,0.34550952126071993,2020-04-09 00:00:00+02:00,1,CO2 emission eq.
189803.448,0.35654052793751423,2020-04-10 00:00:00+02:00,1,CO2 emission eq.
171364.25600000002,0.334021050834223,2020-04-11 00:00:00+02:00,1,CO2 emission eq.
169304.56800000003,0.3125619300846369,2020-04-12 00:00:00+02:00,1,CO2 emission eq.
173051.89299999998,0.3282274447426605,2020-04-13 00:00:00+02:00,1,CO2 emission eq.
158021.42049999998,0.28448483063358115,2020-04-14 00:00:00+02:00,1,CO2 emission eq.
157362.506,0.2535091488586817,2020-04-15 00:00:00+02:00,1,CO2 emission eq.
138492.2055,0.21935154061822965,2020-04-16 00:00:00+02:00,1,CO2 emission eq.
136366.96,0.22971711005188222,2020-04-17 00:00:00+02:00,1,CO2 emission eq.
154537.1175,0.2884393717604618,2020-04-18 00:00:00+02:00,1,CO2 emission eq.
152507.37949999998,0.28530418553632586,2020-04-19 00:00:00+02:00,1,CO2 emission eq.
138837.493,0.2357264397020939,2020-04-20 00:00:00+02:00,1,CO2 emission eq.
139026.64349999998,0.21959521850991756,2020-04-21 00:00:00+02:00,1,CO2 emission eq.
144628.14699999997,0.2301354328810822,2020-04-22 00:00:00+02:00,1,CO2 emission eq.
148511.1315,0.2530235642588713,2020-04-23 00:00:00+02:00,1,CO2 emission eq.
150911.1575,0.2534743149313332,2020-04-24 00:00:00+02:00,1,CO2 emission eq.
161350.79200000002,0.3111774597384677,2020-04-25 00:00:00+02:00,1,CO2 emission eq.
157092.065,0.2938089104347421,2020-04-26 00:00:00+02:00,1,CO2 emission eq.
156476.29799999998,0.2623329452598278,2020-04-27 00:00:00+02:00,1,CO2 emission eq.
145612.546,0.22715908745576474,2020-04-28 00:00:00+02:00,1,CO2 emission eq.
127834.004,0.189575136704781,2020-04-29 00:00:00+02:00,1,CO2 emission eq.
117450.3415,0.1711962649465165,2020-04-30 00:00:00+02:00,1,CO2 emission eq.
122628.351,0.18808726025078154,2020-05-01 00:00:00+02:00,1,CO2 emission eq.
147112.7,0.24536618592444537,2020-05-02 00:00:00+02:00,1,CO2 emission eq.
157967.2005,0.3108521749668407,2020-05-03 00:00:00+02:00,1,CO2 emission eq.
147020.984,0.22811869890703665,2020-05-04 00:00:00+02:00,1,CO2 emission eq.
146840.918,0.2506250717306096,2020-05-05 00:00:00+02:00,1,CO2 emission eq.
158825.59350000002,0.28491696773826874,2020-05-06 00:00:00+02:00,1,CO2 emission eq.
153589.6225,0.2538910191966498,2020-05-07 00:00:00+02:00,1,CO2 emission eq.
151276.5715,0.26289537467821045,2020-05-08 00:00:00+02:00,1,CO2 emission eq.
177394.284,0.3208342668693547,2020-05-09 00:00:00+02:00,1,CO2 emission eq.
154796.8775,0.27695587545526834,2020-05-10 00:00:00+02:00,1,CO2 emission eq.
147480.50149999998,0.24641563956851487,2020-05-11 00:00:00+02:00,1,CO2 emission eq.
175885.9975,0.3209290906246391,2020-05-12 00:00:00+02:00,1,CO2 emission eq.
175093.62050000002,0.3207007780508157,2020-05-13 00:00:00+02:00,1,CO2 emission eq.
156542.8525,0.27935792985890634,2020-05-14 00:00:00+02:00,1,CO2 emission eq.
146458.0065,0.24779878850934373,2020-05-15 00:00:00+02:00,1,CO2 emission eq.
149683.21850000002,0.246482180214736,2020-05-16 00:00:00+02:00,1,CO2 emission eq.
153449.095,0.28225409964725495,2020-05-17 00:00:00+02:00,1,CO2 emission eq.
173472.33599999998,0.30456111996657215,2020-05-18 00:00:00+02:00,1,CO2 emission eq.
188064.15899999999,0.3223420203289414,2020-05-19 00:00:00+02:00,1,CO2 emission eq.
195109.18499999997,0.35569067125736753,2020-05-20 00:00:00+02:00,1,CO2 emission eq.
197166.95900000003,0.35777815796363605,2020-05-21 00:00:00+02:00,1,CO2 emission eq.
198551.97049999997,0.3555495744351996,2020-05-22 00:00:00+02:00,1,CO2 emission eq.
155717.62999999998,0.26843937242684324,2020-05-23 00:00:00+02:00,1,CO2 emission eq.
139350.24599999998,0.2450207278026584,2020-05-24 00:00:00+02:00,1,CO2 emission eq.
182277.36349999998,0.29946839582144985,2020-05-25 00:00:00+02:00,1,CO2 emission eq.
167800.64800000002,0.2648884672551501,2020-05-26 00:00:00+02:00,1,CO2 emission eq.
187065.61349999998,0.2967904998311164,2020-05-27 00:00:00+02:00,1,CO2 emission eq.
209566.7665,0.3386059869709832,2020-05-28 00:00:00+02:00,1,CO2 emission eq.
224210.761,0.3718564469154998,2020-05-29 00:00:00+02:00,1,CO2 emission eq.
188172.84799999997,0.337016076877847,2020-05-30 00:00:00+02:00,1,CO2 emission eq.
196204.5655,0.37685223581795474,2020-05-31 00:00:00+02:00,1,CO2 emission eq.
249705.77099999998,0.43459047898348646,2020-06-01 00:00:00+02:00,1,CO2 emission eq.
260534.734,0.4405029564704775,2020-06-02 00:00:00+02:00,1,CO2 emission eq.
268775.978,0.4215415484094859,2020-06-03 00:00:00+02:00,1,CO2 emission eq.
208016.08250000002,0.3064357305617178,2020-06-04 00:00:00+02:00,1,CO2 emission eq.
221155.964,0.3425999995281341,2020-06-05 00:00:00+02:00,1,CO2 emission eq.
210499.744,0.3526577648344757,2020-06-06 00:00:00+02:00,1,CO2 emission eq.
173855.667,0.2756857656913749,2020-06-07 00:00:00+02:00,1,CO2 emission eq.
214559.769,0.32108461403971644,2020-06-08 00:00:00+02:00,1,CO2 emission eq.
226810.943,0.33678194972786263,2020-06-09 00:00:00+02:00,1,CO2 emission eq.
239420.328,0.37224713151887334,2020-06-10 00:00:00+02:00,1,CO2 emission eq.
196242.42900000003,0.2918795797161583,2020-06-11 00:00:00+02:00,1,CO2 emission eq.
160242.903,0.2316372569606482,2020-06-12 00:00:00+02:00,1,CO2 emission eq.
176195.557,0.2794473992293652,2020-06-13 00:00:00+02:00,1,CO2 emission eq.
195394.81100000002,0.34823201227138045,2020-06-14 00:00:00+02:00,1,CO2 emission eq.
8984.135,0.416927725987187,2020-06-15 00:00:00+02:00,1,CO2 emission eq.
392970.33550000004,0.6599773847136444,2020-01-01 00:00:00+01:00,2,No CO2 emission eq.
456072.5105,0.64428229493986,2020-01-02 00:00:00+01:00,2,No CO2 emission eq.
449136.051,0.6549129063965599,2020-01-03 00:00:00+01:00,2,No CO2 emission eq.
477828.77349999995,0.7104042427282524,2020-01-04 00:00:00+01:00,2,No CO2 emission eq.
412291.16750000004,0.6741245143121499,2020-01-05 00:00:00+01:00,2,No CO2 emission eq.
399696.20449999993,0.6501634600797528,2020-01-06 00:00:00+01:00,2,No CO2 emission eq.
437061.4304999999,0.592635382873415,2020-01-07 00:00:00+01:00,2,No CO2 emission eq.
433793.5695,0.5910133981208427,2020-01-08 00:00:00+01:00,2,No CO2 emission eq.
481218.99649999995,0.6437686955952143,2020-01-09 00:00:00+01:00,2,No CO2 emission eq.
526037.8624999999,0.6801849168904179,2020-01-10 00:00:00+01:00,2,No CO2 emission eq.
413991.3015,0.624143228955246,2020-01-11 00:00:00+01:00,2,No CO2 emission eq.
391910.75649999996,0.6033465817257638,2020-01-12 00:00:00+01:00,2,No CO2 emission eq.
471868.92900000006,0.6153955492138063,2020-01-13 00:00:00+01:00,2,No CO2 emission eq.
533200.0864999999,0.708999116627401,2020-01-14 00:00:00+01:00,2,No CO2 emission eq.
512941.64599999995,0.6744944538341554,2020-01-15 00:00:00+01:00,2,No CO2 emission eq.
543293.1455000001,0.6939791216129398,2020-01-16 00:00:00+01:00,2,No CO2 emission eq.
527583.6799999999,0.6818941317772376,2020-01-17 00:00:00+01:00,2,No CO2 emission eq.
473973.4845,0.6950742223371156,2020-01-18 00:00:00+01:00,2,No CO2 emission eq.
623218.9744999999,0.7907191461761989,2020-01-19 00:00:00+01:00,2,No CO2 emission eq.
666357.2615,0.7572661408766097,2020-01-20 00:00:00+01:00,2,No CO2 emission eq.
593926.5285,0.6946170132160709,2020-01-21 00:00:00+01:00,2,No CO2 emission eq.
504282.066,0.6244021270119062,2020-01-22 00:00:00+01:00,2,No CO2 emission eq.
417069.513,0.5391684536669474,2020-01-23 00:00:00+01:00,2,No CO2 emission eq.
401854.9724999999,0.5254099358806199,2020-01-24 00:00:00+01:00,2,No CO2 emission eq.
368835.464,0.5609791423963154,2020-01-25 00:00:00+01:00,2,No CO2 emission eq.
437601.79649999994,0.6688549042872255,2020-01-26 00:00:00+01:00,2,No CO2 emission eq.
563611.8829999999,0.7020666350628741,2020-01-27 00:00:00+01:00,2,No CO2 emission eq.
530467.1784999999,0.6840372376188021,2020-01-28 00:00:00+01:00,2,No CO2 emission eq.
518545.65200000006,0.6697170736706607,2020-01-29 00:00:00+01:00,2,No CO2 emission eq.
524439.3354999999,0.6902077914224471,2020-01-30 00:00:00+01:00,2,No CO2 emission eq.
498832.7135,0.682560922989318,2020-01-31 00:00:00+01:00,2,No CO2 emission eq.
532455.331,0.7595363231304174,2020-02-01 00:00:00+01:00,2,No CO2 emission eq.
468994.01999999996,0.7360737666185996,2020-02-02 00:00:00+01:00,2,No CO2 emission eq.
451967.29600000003,0.6468211398000924,2020-02-03 00:00:00+01:00,2,No CO2 emission eq.
505300.99950000003,0.685122720130698,2020-02-04 00:00:00+01:00,2,No CO2 emission eq.
502353.5585,0.6765048486880734,2020-02-05 00:00:00+01:00,2,No CO2 emission eq.
494317.5770000001,0.6555248924418776,2020-02-06 00:00:00+01:00,2,No CO2 emission eq.
453053.05250000005,0.6264287851795224,2020-02-07 00:00:00+01:00,2,No CO2 emission eq.
391140.957,0.6189384192133396,2020-02-08 00:00:00+01:00,2,No CO2 emission eq.
471035.60299999994,0.7146087433047227,2020-02-09 00:00:00+01:00,2,No CO2 emission eq.
551000.792,0.7278881597302114,2020-02-10 00:00:00+01:00,2,No CO2 emission eq.
445355.79,0.6257062513928052,2020-02-11 00:00:00+01:00,2,No CO2 emission eq.
402708.9809999999,0.5795125509315703,2020-02-12 00:00:00+01:00,2,No CO2 emission eq.
466572.7125,0.6444099432927243,2020-02-13 00:00:00+01:00,2,No CO2 emission eq.
435069.9149999999,0.6150557413264962,2020-02-14 00:00:00+01:00,2,No CO2 emission eq.
440934.641,0.6838331197751786,2020-02-15 00:00:00+01:00,2,No CO2 emission eq.
491760.59700000007,0.7508388055248276,2020-02-16 00:00:00+01:00,2,No CO2 emission eq.
492132.5359999999,0.6950742729987882,2020-02-17 00:00:00+01:00,2,No CO2 emission eq.
456574.2345000001,0.6448878551946248,2020-02-18 00:00:00+01:00,2,No CO2 emission eq.
447067.965,0.6266513317887208,2020-02-19 00:00:00+01:00,2,No CO2 emission eq.
469346.7855,0.6499824816507761,2020-02-20 00:00:00+01:00,2,No CO2 emission eq.
457172.34799999994,0.639841837877759,2020-02-21 00:00:00+01:00,2,No CO2 emission eq.
404887.00349999993,0.6410631061435146,2020-02-22 00:00:00+01:00,2,No CO2 emission eq.
388971.14449999994,0.6512567953391065,2020-02-23 00:00:00+01:00,2,No CO2 emission eq.
430768.6545000001,0.6292369698974749,2020-02-24 00:00:00+01:00,2,No CO2 emission eq.
521390.7104999999,0.7412044039255214,2020-02-25 00:00:00+01:00,2,No CO2 emission eq.
582334.5795000001,0.7585238728307377,2020-02-26 00:00:00+01:00,2,No CO2 emission eq.
612680.368,0.7637182122117796,2020-02-27 00:00:00+01:00,2,No CO2 emission eq.
507783.19450000004,0.7130856784199247,2020-02-28 00:00:00+01:00,2,No CO2 emission eq.
560075.058,0.8124322088075033,2020-02-29 00:00:00+01:00,2,No CO2 emission eq.
583098.4580000002,0.8238244169320647,2020-03-01 00:00:00+01:00,2,No CO2 emission eq.
636733.5435,0.8224729248930347,2020-03-02 00:00:00+01:00,2,No CO2 emission eq.
660705.934,0.8210423247593073,2020-03-03 00:00:00+01:00,2,No CO2 emission eq.
626648.4205,0.7880558591447502,2020-03-04 00:00:00+01:00,2,No CO2 emission eq.
672015.4824999999,0.8252520991599537,2020-03-05 00:00:00+01:00,2,No CO2 emission eq.
706640.2895000001,0.8363640336262754,2020-03-06 00:00:00+01:00,2,No CO2 emission eq.
571785.0414999999,0.7907646898884042,2020-03-07 00:00:00+01:00,2,No CO2 emission eq.
524007.73449999996,0.783784516842725,2020-03-08 00:00:00+01:00,2,No CO2 emission eq.
599449.145,0.7673084750513809,2020-03-09 00:00:00+01:00,2,No CO2 emission eq.
533626.928,0.7400523271028981,2020-03-10 00:00:00+01:00,2,No CO2 emission eq.
460930.915,0.679035706273281,2020-03-11 00:00:00+01:00,2,No CO2 emission eq.
460045.1455,0.682645476116486,2020-03-12 00:00:00+01:00,2,No CO2 emission eq.
502651.944,0.7227612525511475,2020-03-13 00:00:00+01:00,2,No CO2 emission eq.
418593.0,0.6789486486995304,2020-03-14 00:00:00+01:00,2,No CO2 emission eq.
471927.0115,0.7311360548177566,2020-03-15 00:00:00+01:00,2,No CO2 emission eq.
586511.437,0.7889504509486255,2020-03-16 00:00:00+01:00,2,No CO2 emission eq.
555607.9200000002,0.7931452341039784,2020-03-17 00:00:00+01:00,2,No CO2 emission eq.
479340.86650000006,0.7523693852011043,2020-03-18 00:00:00+01:00,2,No CO2 emission eq.
462832.02800000005,0.7480819845773109,2020-03-19 00:00:00+01:00,2,No CO2 emission eq.
464949.34099999996,0.7394816804521784,2020-03-20 00:00:00+01:00,2,No CO2 emission eq.
399103.82100000005,0.7016504392026868,2020-03-21 00:00:00+01:00,2,No CO2 emission eq.
366437.18299999996,0.6831406793388896,2020-03-22 00:00:00+01:00,2,No CO2 emission eq.
450438.9910000001,0.7280414899626486,2020-03-23 00:00:00+01:00,2,No CO2 emission eq.
461082.79649999994,0.7315601051494974,2020-03-24 00:00:00+01:00,2,No CO2 emission eq.
416853.08700000006,0.7052935292424656,2020-03-25 00:00:00+01:00,2,No CO2 emission eq.
529870.1984999999,0.7784989460185768,2020-03-26 00:00:00+01:00,2,No CO2 emission eq.
452010.3225,0.7333197996198142,2020-03-27 00:00:00+01:00,2,No CO2 emission eq.
393945.8950000001,0.7048721195222356,2020-03-28 00:00:00+01:00,2,No CO2 emission eq.
442642.7334999999,0.7446911686594437,2020-03-29 00:00:00+01:00,2,No CO2 emission eq.
504581.5335000001,0.7464216404126791,2020-03-30 00:00:00+02:00,2,No CO2 emission eq.
483509.695,0.7386404990930593,2020-03-31 00:00:00+02:00,2,No CO2 emission eq.
405307.83499999996,0.6906631375740618,2020-04-01 00:00:00+02:00,2,No CO2 emission eq.
430277.772,0.705954616100563,2020-04-02 00:00:00+02:00,2,No CO2 emission eq.
444160.13049999997,0.7061745325775366,2020-04-03 00:00:00+02:00,2,No CO2 emission eq.
446138.253,0.7238417879241884,2020-04-04 00:00:00+02:00,2,No CO2 emission eq.
433590.2865,0.7216644721428078,2020-04-05 00:00:00+02:00,2,No CO2 emission eq.
364127.2695,0.6598065158738565,2020-04-06 00:00:00+02:00,2,No CO2 emission eq.
360822.6345,0.6648486429551013,2020-04-07 00:00:00+02:00,2,No CO2 emission eq.
356080.5275,0.6658899523559885,2020-04-08 00:00:00+02:00,2,No CO2 emission eq.
345941.02300000004,0.6544904787392801,2020-04-09 00:00:00+02:00,2,No CO2 emission eq.
342544.02199999994,0.6434594720624858,2020-04-10 00:00:00+02:00,2,No CO2 emission eq.
341670.044,0.6659789491657769,2020-04-11 00:00:00+02:00,2,No CO2 emission eq.
372362.704,0.687438069915363,2020-04-12 00:00:00+02:00,2,No CO2 emission eq.
354179.74400000006,0.6717725552573394,2020-04-13 00:00:00+02:00,2,No CO2 emission eq.
397443.76950000005,0.7155151693664188,2020-04-14 00:00:00+02:00,2,No CO2 emission eq.
463374.484,0.7464908511413183,2020-04-15 00:00:00+02:00,2,No CO2 emission eq.
492878.81250000006,0.7806484593817704,2020-04-16 00:00:00+02:00,2,No CO2 emission eq.
457263.005,0.7702828899481178,2020-04-17 00:00:00+02:00,2,No CO2 emission eq.
381232.7275,0.7115606282395381,2020-04-18 00:00:00+02:00,2,No CO2 emission eq.
382035.7055,0.7146958144636741,2020-04-19 00:00:00+02:00,2,No CO2 emission eq.
450139.684,0.764273560297906,2020-04-20 00:00:00+02:00,2,No CO2 emission eq.
494077.5035,0.7804047814900824,2020-04-21 00:00:00+02:00,2,No CO2 emission eq.
483819.829,0.7698645671189177,2020-04-22 00:00:00+02:00,2,No CO2 emission eq.
438434.72050000005,0.7469764357411286,2020-04-23 00:00:00+02:00,2,No CO2 emission eq.
444459.4525000001,0.7465256850686667,2020-04-24 00:00:00+02:00,2,No CO2 emission eq.
357166.17300000007,0.6888225402615322,2020-04-25 00:00:00+02:00,2,No CO2 emission eq.
377582.206,0.706191089565258,2020-04-26 00:00:00+02:00,2,No CO2 emission eq.
440003.48399999994,0.7376670547401722,2020-04-27 00:00:00+02:00,2,No CO2 emission eq.
495403.174,0.7728409125442353,2020-04-28 00:00:00+02:00,2,No CO2 emission eq.
546484.402,0.8104248632952191,2020-04-29 00:00:00+02:00,2,No CO2 emission eq.
568606.3404999999,0.8288037350534835,2020-04-30 00:00:00+02:00,2,No CO2 emission eq.
529347.497,0.8119127397492184,2020-05-01 00:00:00+02:00,2,No CO2 emission eq.
452451.17000000004,0.7546338140755545,2020-05-02 00:00:00+02:00,2,No CO2 emission eq.
350207.4665,0.6891478250331593,2020-05-03 00:00:00+02:00,2,No CO2 emission eq.
497472.36399999994,0.7718813010929633,2020-05-04 00:00:00+02:00,2,No CO2 emission eq.
439057.839,0.7493749282693903,2020-05-05 00:00:00+02:00,2,No CO2 emission eq.
398619.5974999999,0.7150830322617314,2020-05-06 00:00:00+02:00,2,No CO2 emission eq.
451353.4865,0.7461089808033503,2020-05-07 00:00:00+02:00,2,No CO2 emission eq.
424148.4305,0.7371046253217896,2020-05-08 00:00:00+02:00,2,No CO2 emission eq.
375521.3559999999,0.6791657331306453,2020-05-09 00:00:00+02:00,2,No CO2 emission eq.
404125.6485,0.7230441245447315,2020-05-10 00:00:00+02:00,2,No CO2 emission eq.
451022.5065,0.753584360431485,2020-05-11 00:00:00+02:00,2,No CO2 emission eq.
372166.5245,0.679070909375361,2020-05-12 00:00:00+02:00,2,No CO2 emission eq.
370878.3025,0.6792992219491845,2020-05-13 00:00:00+02:00,2,No CO2 emission eq.
403823.7445,0.7206420701410937,2020-05-14 00:00:00+02:00,2,No CO2 emission eq.
444578.00049999997,0.7522012114906562,2020-05-15 00:00:00+02:00,2,No CO2 emission eq.
457594.8345,0.7535178197852639,2020-05-16 00:00:00+02:00,2,No CO2 emission eq.
390206.764,0.717745900352745,2020-05-17 00:00:00+02:00,2,No CO2 emission eq.
396109.02100000007,0.6954388800334278,2020-05-18 00:00:00+02:00,2,No CO2 emission eq.
395366.319,0.6776579796710587,2020-05-19 00:00:00+02:00,2,No CO2 emission eq.
353426.947,0.6443093287426324,2020-05-20 00:00:00+02:00,2,No CO2 emission eq.
353920.22900000005,0.6422218420363639,2020-05-21 00:00:00+02:00,2,No CO2 emission eq.
359884.8405,0.6444504255648004,2020-05-22 00:00:00+02:00,2,No CO2 emission eq.
