Type,Value,Date,Percentage
Solar photovoltaic,31602.681,2020-03-04 00:00:00+01:00,0.039742664486190106
Solar photovoltaic,29181.259,2020-03-05 00:00:00+01:00,0.0358353280140094
Solar photovoltaic,38420.474,2020-03-06 00:00:00+01:00,0.04547363501055149
Solar photovoltaic,42334.498,2020-03-07 00:00:00+01:00,0.058547572519088494
Solar photovoltaic,43996.584,2020-03-08 00:00:00+01:00,0.06580788614899799
Solar photovoltaic,43297.882,2020-03-09 00:00:00+01:00,0.05542226907400899
Solar photovoltaic,44615.052,2020-03-10 00:00:00+01:00,0.061873701127048084
Solar photovoltaic,45449.985,2020-03-11 00:00:00+01:00,0.06695615689953238
Solar photovoltaic,40738.071,2020-03-12 00:00:00+01:00,0.06044984964168525
Solar photovoltaic,39153.368,2020-03-13 00:00:00+01:00,0.05629847379497258
Solar photovoltaic,45281.562,2020-03-14 00:00:00+01:00,0.07344569864021618
Solar photovoltaic,37573.16,2020-03-15 00:00:00+01:00,0.05821046750877988
Solar photovoltaic,19267.961,2020-03-16 00:00:00+01:00,0.025918448577176727
Solar photovoltaic,24585.75,2020-03-17 00:00:00+01:00,0.03509681870512553
Solar photovoltaic,30138.291,2020-03-18 00:00:00+01:00,0.04730480761268866
Solar photovoltaic,32201.965,2020-03-19 00:00:00+01:00,0.05204849368049591
Solar photovoltaic,23940.727,2020-03-20 00:00:00+01:00,0.038076683784797206
Solar photovoltaic,23151.877,2020-03-21 00:00:00+01:00,0.04070250348571977
Solar photovoltaic,25888.969,2020-03-22 00:00:00+01:00,0.04826422833308227
Solar photovoltaic,29090.916,2020-03-23 00:00:00+01:00,0.047019450474300194
Solar photovoltaic,25014.054,2020-03-24 00:00:00+01:00,0.039687631187634666
Solar photovoltaic,37349.938,2020-03-25 00:00:00+01:00,0.06319413340222492
Solar photovoltaic,47854.92,2020-03-26 00:00:00+01:00,0.07030968129037607
Solar photovoltaic,33468.675,2020-03-27 00:00:00+01:00,0.05429796803930443
Solar photovoltaic,48039.195,2020-03-28 00:00:00+01:00,0.08595466948523979
Solar photovoltaic,50372.191,2020-03-29 00:00:00+01:00,0.08474492620068444
Solar photovoltaic,18304.258,2020-03-30 00:00:00+02:00,0.02707727765645015
Solar photovoltaic,17628.019,2020-03-31 00:00:00+02:00,0.026929695281874194
Solar photovoltaic,32435.916,2020-04-01 00:00:00+02:00,0.05527228832042862
Solar photovoltaic,36000.049,2020-04-02 00:00:00+02:00,0.05906510265047217
Solar photovoltaic,54055.295,2020-04-03 00:00:00+02:00,0.08594304184167617
Solar photovoltaic,44620.299,2020-04-04 00:00:00+02:00,0.07239468211633462
Solar photovoltaic,43610.749,2020-04-05 00:00:00+02:00,0.0725854087066535
Solar photovoltaic,29778.276,2020-04-06 00:00:00+02:00,0.05395888246235863
Solar photovoltaic,35736.257,2020-04-07 00:00:00+02:00,0.06584731582504075
Solar photovoltaic,46915.344,2020-04-08 00:00:00+02:00,0.08773424483574102
Solar photovoltaic,28403.194,2020-04-09 00:00:00+02:00,0.05373638511436282
Solar photovoltaic,31426.143,2020-04-10 00:00:00+02:00,0.05903314051628723
Solar photovoltaic,39128.722,2020-04-11 00:00:00+02:00,0.07626921240938471
Solar photovoltaic,39948.78,2020-04-12 00:00:00+02:00,0.07375151142600322
Solar photovoltaic,34921.851,2020-04-13 00:00:00+02:00,0.06623625850434314
Solar photovoltaic,34895.633,2020-04-14 00:00:00+02:00,0.0628223579591009
Solar photovoltaic,27706.425,2020-04-15 00:00:00+02:00,0.044634725248128025
Solar photovoltaic,34186.414,2020-04-16 00:00:00+02:00,0.05414631496436537
Solar photovoltaic,31350.786,2020-04-17 00:00:00+02:00,0.05281191632556344
Solar photovoltaic,36709.109,2020-04-18 00:00:00+02:00,0.06851656423477884
Solar photovoltaic,34167.647,2020-04-19 00:00:00+02:00,0.06391935086018369
Solar photovoltaic,36536.231,2020-04-20 00:00:00+02:00,0.062033356175361626
Solar photovoltaic,29801.334,2020-04-21 00:00:00+02:00,0.04707177190548398
Solar photovoltaic,42115.446,2020-04-22 00:00:00+02:00,0.06701500777846409
Solar photovoltaic,44239.035,2020-04-23 00:00:00+02:00,0.07537157788790372
Solar photovoltaic,46709.134,2020-04-24 00:00:00+02:00,0.07845387934080252
Solar photovoltaic,33650.505,2020-04-25 00:00:00+02:00,0.06489759693783595
Solar photovoltaic,34863.215,2020-04-26 00:00:00+02:00,0.06520458696244241
Solar photovoltaic,35093.024,2020-04-27 00:00:00+02:00,0.058833551545255894
Solar photovoltaic,45154.443,2020-04-28 00:00:00+02:00,0.07044202129707522
Solar photovoltaic,56202.37,2020-04-29 00:00:00+02:00,0.08334693150879231
Solar photovoltaic,42735.799,2020-04-30 00:00:00+02:00,0.06229193610565256
Solar photovoltaic,53176.906,2020-05-01 00:00:00+02:00,0.08130376841744529
Solar photovoltaic,60702.088,2020-05-02 00:00:00+02:00,0.10124373905318879
Solar photovoltaic,60585.174,2020-05-03 00:00:00+02:00,0.11922116141220396
Solar photovoltaic,51818.221,2020-05-04 00:00:00+02:00,0.08040148305766531
Solar photovoltaic,54023.698,2020-05-05 00:00:00+02:00,0.09220654141104448
Solar photovoltaic,59046.822,2020-05-06 00:00:00+02:00,0.10592399567404291
Solar photovoltaic,46717.644,2020-05-07 00:00:00+02:00,0.0772265082533571
Solar photovoltaic,56898.161,2020-05-08 00:00:00+02:00,0.09888023774121654
Solar photovoltaic,42487.893,2020-05-09 00:00:00+02:00,0.0768433553444066
Solar photovoltaic,37197.768,2020-05-10 00:00:00+02:00,0.06655263702862459
Solar photovoltaic,43035.632,2020-05-11 00:00:00+02:00,0.0719054564885328
Solar photovoltaic,24255.263,2020-05-12 00:00:00+02:00,0.04425718708762735
Solar photovoltaic,42520.474,2020-05-13 00:00:00+02:00,0.07788033085357028
Solar photovoltaic,25784.151,2020-05-14 00:00:00+02:00,0.04601300494718818
Solar photovoltaic,34581.099,2020-05-15 00:00:00+02:00,0.05850929315715956
Solar photovoltaic,40664.62,2020-05-16 00:00:00+02:00,0.06696211035309718
Solar photovoltaic,53576.032,2020-05-17 00:00:00+02:00,0.09854769540890758
Solar photovoltaic,65041.693,2020-05-18 00:00:00+02:00,0.11419210302559112
Solar photovoltaic,64868.995,2020-05-19 00:00:00+02:00,0.11118547529839538
Solar photovoltaic,64874.372,2020-05-20 00:00:00+02:00,0.11826818365357926
Solar photovoltaic,62358.297,2020-05-21 00:00:00+02:00,0.11315504761834529
Solar photovoltaic,61548.363,2020-05-22 00:00:00+02:00,0.11021544745552239
Solar photovoltaic,59217.81,2020-05-23 00:00:00+02:00,0.10208472703374721
Solar photovoltaic,57972.245,2020-05-24 00:00:00+02:00,0.10193309355373531
Solar photovoltaic,48548.132,2020-05-25 00:00:00+02:00,0.07976103522129337
Solar photovoltaic,58676.515,2020-05-26 00:00:00+02:00,0.09262617461539135
Solar photovoltaic,62304.875,2020-05-27 00:00:00+02:00,0.0988503159249267
Solar photovoltaic,63195.333,2020-05-28 00:00:00+02:00,0.10210740214109731
Solar photovoltaic,64622.126,2020-05-29 00:00:00+02:00,0.1071766317517906
Solar photovoltaic,60884.821,2020-05-30 00:00:00+02:00,0.10904423105096415
Solar photovoltaic,44453.864,2020-05-31 00:00:00+02:00,0.0853830184657313
Solar photovoltaic,55143.822,2020-06-01 00:00:00+02:00,0.09597287207254863
Solar photovoltaic,51495.771,2020-06-02 00:00:00+02:00,0.08706723676708182
Solar photovoltaic,56521.289,2020-06-03 00:00:00+02:00,0.0886465816642291
Solar photovoltaic,38391.391,2020-06-04 00:00:00+02:00,0.05655569418948921
Solar photovoltaic,63627.14,2020-06-05 00:00:00+02:00,0.09856690156443859
Solar photovoltaic,65039.795,2020-06-06 00:00:00+02:00,0.10896349940450523
Solar photovoltaic,50747.806,2020-06-07 00:00:00+02:00,0.08047162336254099
Solar photovoltaic,54729.073,2020-06-08 00:00:00+02:00,0.08190101696537744
Solar photovoltaic,59288.278,2020-06-09 00:00:00+02:00,0.08803464946066356
Solar photovoltaic,57186.92,2020-06-10 00:00:00+02:00,0.08891336465965953
Solar photovoltaic,54984.833,2020-06-11 00:00:00+02:00,0.08178124388586297
Solar photovoltaic,48284.487,2020-06-12 00:00:00+02:00,0.06979707627009278
Solar photovoltaic,61848.781,2020-06-13 00:00:00+02:00,0.09809260398068138
Solar photovoltaic,64732.544,2020-06-14 00:00:00+02:00,0.11536613455188262
Thermal solar,5311.291,2020-01-01 00:00:00+01:00,0.008920093012041405
Thermal solar,3922.497,2020-01-02 00:00:00+01:00,0.005541213975567412
Thermal solar,721.767,2020-01-03 00:00:00+01:00,0.001052452865136684
Thermal solar,3118.439,2020-01-04 00:00:00+01:00,0.004636289020567424
Thermal solar,5549.658,2020-01-05 00:00:00+01:00,0.009074073855459289
Thermal solar,6446.596,2020-01-06 00:00:00+01:00,0.010486317142639503
Thermal solar,6902.192,2020-01-07 00:00:00+01:00,0.009359057819186408
Thermal solar,6291.059,2020-01-08 00:00:00+01:00,0.00857112787922208
Thermal solar,4373.747,2020-01-09 00:00:00+01:00,0.005851143495025103
Thermal solar,3328.695,2020-01-10 00:00:00+01:00,0.0043041162876912694
Thermal solar,7635.451,2020-01-11 00:00:00+01:00,0.011511389307945548
Thermal solar,7676.849,2020-01-12 00:00:00+01:00,0.011818508488870345
Thermal solar,2711.194,2020-01-13 00:00:00+01:00,0.0035358478130590723
Thermal solar,1884.404,2020-01-14 00:00:00+01:00,0.002505702465539906
Thermal solar,2209.249,2020-01-15 00:00:00+01:00,0.002905059882072149
Thermal solar,5631.598,2020-01-16 00:00:00+01:00,0.007193559251921739
Thermal solar,1155.425,2020-01-17 00:00:00+01:00,0.0014933697858294532
Thermal solar,77.868,2020-01-18 00:00:00+01:00,0.00011419212532963226
Thermal solar,1788.445,2020-01-19 00:00:00+01:00,0.0022691184980650684
Thermal solar,483.58,2020-01-20 00:00:00+01:00,0.0005495531925033444
Thermal solar,578.589,2020-01-21 00:00:00+01:00,0.0006766792587539272
Thermal solar,40.5,2020-01-22 00:00:00+01:00,5.014710585401266e-05
Thermal solar,89.757,2020-01-23 00:00:00+01:00,0.00011603375789249837
Thermal solar,260.095,2020-01-24 00:00:00+01:00,0.0003400642187471498
Thermal solar,12.97,2020-01-25 00:00:00+01:00,1.972668082936898e-05
Thermal solar,2323.05,2020-01-26 00:00:00+01:00,0.0035506787171163713
Thermal solar,1603.032,2020-01-27 00:00:00+01:00,0.0019968267456456543
Thermal solar,528.657,2020-01-28 00:00:00+01:00,0.0006817030130881945
Thermal solar,783.459,2020-01-29 00:00:00+01:00,0.0010118605117933612
Thermal solar,1610.089,2020-01-30 00:00:00+01:00,0.0021190172007674976
Thermal solar,919.111,2020-01-31 00:00:00+01:00,0.0012576345446310326
Thermal solar,1672.204,2020-02-01 00:00:00+01:00,0.002385357836191935
Thermal solar,6177.939,2020-02-02 00:00:00+01:00,0.009696112606446336
Thermal solar,9157.588,2020-02-03 00:00:00+01:00,0.013105641847103134
Thermal solar,8711.549,2020-02-04 00:00:00+01:00,0.011811732320612323
Thermal solar,9376.32,2020-02-05 00:00:00+01:00,0.012626815985520595
Thermal solar,5355.298,2020-02-06 00:00:00+01:00,0.007101772845605694
Thermal solar,1961.764,2020-02-07 00:00:00+01:00,0.002712497868732317
Thermal solar,283.932,2020-02-08 00:00:00+01:00,0.00044929179647142385
Thermal solar,3500.266,2020-02-09 00:00:00+01:00,0.0053102582300817045
Thermal solar,9759.582,2020-02-10 00:00:00+01:00,0.012892693231765982
Thermal solar,3882.323,2020-02-11 00:00:00+01:00,0.005454501379730733
Thermal solar,376.926,2020-02-12 00:00:00+01:00,0.0005424099239853634
Thermal solar,661.11,2020-02-13 00:00:00+01:00,0.0009130963860434786
Thermal solar,7262.202,2020-02-14 00:00:00+01:00,0.01026653160969028
Thermal solar,10233.882,2020-02-15 00:00:00+01:00,0.01587143944871196
Thermal solar,11587.851,2020-02-16 00:00:00+01:00,0.017692772167021913
Thermal solar,4774.491,2020-02-17 00:00:00+01:00,0.0067433579737232775
Thermal solar,5421.629,2020-02-18 00:00:00+01:00,0.007657774866117589
Thermal solar,9962.877,2020-02-19 00:00:00+01:00,0.01396487923373623
Thermal solar,11170.399,2020-02-20 00:00:00+01:00,0.015469507595145442
Thermal solar,14120.758,2020-02-21 00:00:00+01:00,0.01976290077576404
Thermal solar,14921.709,2020-02-22 00:00:00+01:00,0.02362574505434733
Thermal solar,17394.116,2020-02-23 00:00:00+01:00,0.02912307610498516
Thermal solar,17045.129,2020-02-24 00:00:00+01:00,0.0248983420948322
Thermal solar,6850.271,2020-02-25 00:00:00+01:00,0.009738284420936737
Thermal solar,13668.92,2020-02-26 00:00:00+01:00,0.017804544845535016
Thermal solar,13757.252,2020-02-27 00:00:00+01:00,0.01714868706611949
Thermal solar,7351.363,2020-02-28 00:00:00+01:00,0.010323602137577501
Thermal solar,1556.346,2020-02-29 00:00:00+01:00,0.002257600299081205
Thermal solar,753.712,2020-03-01 00:00:00+01:00,0.0010648739340941632
Thermal solar,1721.879,2020-03-02 00:00:00+01:00,0.00222416248036396
Thermal solar,1826.766,2020-03-03 00:00:00+01:00,0.0022700752728993367
Thermal solar,6014.8,2020-03-04 00:00:00+01:00,0.007564047441150207
Thermal solar,3396.864,2020-03-05 00:00:00+01:00,0.004171435360584683
Thermal solar,11704.589,2020-03-06 00:00:00+01:00,0.013853296243417397
Thermal solar,13531.836,2020-03-07 00:00:00+01:00,0.01871419733207684
Thermal solar,14213.499,2020-03-08 00:00:00+01:00,0.021259839717803927
Thermal solar,15379.81,2020-03-09 00:00:00+01:00,0.01968650494560298
Thermal solar,18028.853,2020-03-10 00:00:00+01:00,0.025003038485430524
Thermal solar,11854.359,2020-03-11 00:00:00+01:00,0.017463643192563955
Thermal solar,9153.164,2020-03-12 00:00:00+01:00,0.013582071363803315
Thermal solar,8696.51,2020-03-13 00:00:00+01:00,0.012504677511848201
Thermal solar,12348.554,2020-03-14 00:00:00+01:00,0.020029083266306848
Thermal solar,7401.839,2020-03-15 00:00:00+01:00,0.011467348197881673
Thermal solar,5068.489,2020-03-16 00:00:00+01:00,0.006817917656698904
Thermal solar,6825.867,2020-03-17 00:00:00+01:00,0.009744108542724915
Thermal solar,2993.429,2020-03-18 00:00:00+01:00,0.004698460936197179
Thermal solar,2968.733,2020-03-19 00:00:00+01:00,0.004798405339226338
Thermal solar,877.832,2020-03-20 00:00:00+01:00,0.00139615357044822
Thermal solar,690.243,2020-03-21 00:00:00+01:00,0.0012134920254411197
Thermal solar,4785.892,2020-03-22 00:00:00+01:00,0.008922231868927332
Thermal solar,6630.031,2020-03-23 00:00:00+01:00,0.010716074194692768
Thermal solar,2820.306,2020-03-24 00:00:00+01:00,0.0044747350575109965
Thermal solar,10536.94,2020-03-25 00:00:00+01:00,0.017827949058743815
Thermal solar,17372.447,2020-03-26 00:00:00+01:00,0.025524046676996846
Thermal solar,9193.329,2020-03-27 00:00:00+01:00,0.014914814650320352
Thermal solar,13312.449,2020-03-28 00:00:00+01:00,0.02381944896941156
Thermal solar,14354.365,2020-03-29 00:00:00+01:00,0.024149428056101187
Thermal solar,572.394,2020-03-30 00:00:00+02:00,0.0008467358396546928
Thermal solar,927.268,2020-03-31 00:00:00+02:00,0.0014165542188621944
Thermal solar,5201.558,2020-04-01 00:00:00+02:00,0.008863693366681306
Thermal solar,9359.831,2020-04-02 00:00:00+02:00,0.015356628509202075
Thermal solar,19211.439,2020-04-03 00:00:00+02:00,0.03054445463327523
Thermal solar,7357.96,2020-04-04 00:00:00+02:00,0.011938001025602845
Thermal solar,7299.508,2020-04-05 00:00:00+02:00,0.012149247231169702
Thermal solar,961.207,2020-04-06 00:00:00+02:00,0.001741727947413623
Thermal solar,6694.107,2020-04-07 00:00:00+02:00,0.012334503241221264
Thermal solar,7195.983,2020-04-08 00:00:00+02:00,0.013456879573468122
Thermal solar,160.576,2020-04-09 00:00:00+02:00,0.0003037958961982911
Thermal solar,3545.29,2020-04-10 00:00:00+02:00,0.006659729217835862
Thermal solar,4090.507,2020-04-11 00:00:00+02:00,0.00797316475721019
Thermal solar,10690.046,2020-04-12 00:00:00+02:00,0.01973544748333992
Thermal solar,5296.357,2020-04-13 00:00:00+02:00,0.010045597851708584
Thermal solar,7809.682,2020-04-14 00:00:00+02:00,0.014059714525045213
Thermal solar,3442.691,2020-04-15 00:00:00+02:00,0.005546134764741504
Thermal solar,3401.786,2020-04-16 00:00:00+02:00,0.00538793499070621
Thermal solar,1531.478,2020-04-17 00:00:00+02:00,0.0025798488111411703
Thermal solar,6966.662,2020-04-18 00:00:00+02:00,0.013003087174493742
Thermal solar,11825.373,2020-04-19 00:00:00+02:00,0.02212239449323341
Thermal solar,3573.166,2020-04-20 00:00:00+02:00,0.0060667308336125915
Thermal solar,4214.865,2020-04-21 00:00:00+02:00,0.006657459155768253
Thermal solar,13563.396,2020-04-22 00:00:00+02:00,0.02158236881647623
Thermal solar,12719.644,2020-04-23 00:00:00+02:00,0.021670898527791284
Thermal solar,10089.491,2020-04-24 00:00:00+02:00,0.0169465721527638
Thermal solar,709.716,2020-04-25 00:00:00+02:00,0.001368742100849101
Thermal solar,3094.365,2020-04-26 00:00:00+02:00,0.005787383399265906
Thermal solar,2919.56,2020-04-27 00:00:00+02:00,0.0048946503940346464
Thermal solar,7862.09,2020-04-28 00:00:00+02:00,0.012265050223729305
Thermal solar,18659.09,2020-04-29 00:00:00+02:00,0.02767103764923777
Thermal solar,7418.013,2020-04-30 00:00:00+02:00,0.010812536623613849
Thermal solar,15792.85,2020-05-01 00:00:00+02:00,0.024146162603959145
Thermal solar,25501.168,2020-05-02 00:00:00+02:00,0.042532863095970076
Thermal solar,26013.856,2020-05-03 00:00:00+02:00,0.05119077689089133
Thermal solar,16438.122,2020-05-04 00:00:00+02:00,0.025505495209548694
Thermal solar,17169.147,2020-05-05 00:00:00+02:00,0.029303948497709474
Thermal solar,21009.383,2020-05-06 00:00:00+02:00,0.03768869718350483
Thermal solar,8949.76,2020-05-07 00:00:00+02:00,0.014794382921055806
Thermal solar,20811.442,2020-05-08 00:00:00+02:00,0.036167079858653764
Thermal solar,6192.747,2020-05-09 00:00:00+02:00,0.01120016608681932
Thermal solar,7015.125,2020-05-10 00:00:00+02:00,0.01255115811882665
Thermal solar,4085.624,2020-05-11 00:00:00+02:00,0.006826405123096725
Thermal solar,1320.599,2020-05-12 00:00:00+02:00,0.002409621244293809
Thermal solar,3780.626,2020-05-13 00:00:00+02:00,0.006924579526409089
Thermal solar,589.419,2020-05-14 00:00:00+02:00,0.0010518453511603584
Thermal solar,4583.018,2020-05-15 00:00:00+02:00,0.007754211157561507
Thermal solar,9496.945,2020-05-16 00:00:00+02:00,0.015638544737594854
Thermal solar,16051.407,2020-05-17 00:00:00+02:00,0.029524940703342998
Thermal solar,26498.669,2020-05-18 00:00:00+02:00,0.046523062376144446
Thermal solar,28307.79,2020-05-19 00:00:00+02:00,0.04851955985748144
Thermal solar,27744.312,2020-05-20 00:00:00+02:00,0.050578823128464394
Thermal solar,28179.25,2020-05-21 00:00:00+02:00,0.05113392329491064
Thermal solar,28262.379,2020-05-22 00:00:00+02:00,0.05060980659457279
Thermal solar,27768.475,2020-05-23 00:00:00+02:00,0.04786967283184626
Thermal solar,27241.063,2020-05-24 00:00:00+02:00,0.04789819375258276
Thermal solar,23213.469,2020-05-25 00:00:00+02:00,0.03813803419907901
Thermal solar,22778.377,2020-05-26 00:00:00+02:00,0.03595772389442717
Thermal solar,24039.272,2020-05-27 00:00:00+02:00,0.03813970627186467
Thermal solar,24612.061,2020-05-28 00:00:00+02:00,0.03976675951764061
Thermal solar,26245.391,2020-05-29 00:00:00+02:00,0.04352832041441594
Thermal solar,24315.816,2020-05-30 00:00:00+02:00,0.04354943341455715
Thermal solar,8477.189,2020-05-31 00:00:00+02:00,0.01628222880522814
Thermal solar,13744.372,2020-06-01 00:00:00+02:00,0.02392084566923053
Thermal solar,16774.214,2020-06-02 00:00:00+02:00,0.02836125051743955
Thermal solar,22168.024,2020-06-03 00:00:00+02:00,0.0347677766133499
Thermal solar,10628.296,2020-06-04 00:00:00+02:00,0.01565691272638106
Thermal solar,23496.073,2020-06-05 00:00:00+02:00,0.03639854179430135
Thermal solar,27993.234,2020-06-06 00:00:00+02:00,0.0468980681179757
Thermal solar,18851.169,2020-06-07 00:00:00+02:00,0.029892606031315102
Thermal solar,23824.128,2020-06-08 00:00:00+02:00,0.03565235449015049
Thermal solar,27489.894,2020-06-09 00:00:00+02:00,0.04081857769592833
Thermal solar,25685.717,2020-06-10 00:00:00+02:00,0.03993576716783866
Thermal solar,22673.828,2020-06-11 00:00:00+02:00,0.03372373355201622
Thermal solar,15994.844,2020-06-12 00:00:00+02:00,0.02312115994100208
Thermal solar,22809.218,2020-06-13 00:00:00+02:00,0.036175581025324165
Thermal solar,26700.148,2020-06-14 00:00:00+02:00,0.04758491905900036
Thermal solar,580.0,2020-06-15 00:00:00+02:00,0.026916122817897164
Other renewables,8373.501,2020-01-01 00:00:00+01:00,0.014062947738397634
Other renewables,8407.677,2020-01-02 00:00:00+01:00,0.01187731623362789
Other renewables,9180.203,2020-01-03 00:00:00+01:00,0.013386218751877519
Other renewables,9549.714,2020-01-04 00:00:00+01:00,0.014197883674414992
Other renewables,10019.426,2020-01-05 00:00:00+01:00,0.01638245302923334
Other renewables,10464.322,2020-01-06 00:00:00+01:00,0.01702172730766744
Other renewables,10823.741,2020-01-07 00:00:00+01:00,0.014676499558241574
Other renewables,11437.647,2020-01-08 00:00:00+01:00,0.01558299406735826
Other renewables,10871.69,2020-01-09 00:00:00+01:00,0.014544009569696066
Other renewables,10085.193,2020-01-10 00:00:00+01:00,0.013040498890949747
Other renewables,10667.313,2020-01-11 00:00:00+01:00,0.016082297275263578
Other renewables,10416.147,2020-01-12 00:00:00+01:00,0.016035657564818766
Other renewables,10479.643,2020-01-13 00:00:00+01:00,0.013667197103265135
Other renewables,11775.372,2020-01-14 00:00:00+01:00,0.01565777755356578
Other renewables,11423.381,2020-01-15 00:00:00+01:00,0.01502121574377774
Other renewables,11864.979,2020-01-16 00:00:00+01:00,0.015155810031061723
Other renewables,12008.016,2020-01-17 00:00:00+01:00,0.015520183726470042
Other renewables,11792.128,2020-01-18 00:00:00+01:00,0.017292959347601916
Other renewables,11150.026,2020-01-19 00:00:00+01:00,0.014146775690897099
Other renewables,10838.348,2020-01-20 00:00:00+01:00,0.01231698735444443
Other renewables,10818.555,2020-01-21 00:00:00+01:00,0.012652663251787696
Other renewables,11092.286,2020-01-22 00:00:00+01:00,0.013734470128518092
Other renewables,10699.576,2020-01-23 00:00:00+01:00,0.013831924096576156
Other renewables,10869.559,2020-01-24 00:00:00+01:00,0.014211530746308272
Other renewables,11061.597,2020-01-25 00:00:00+01:00,0.016824101270786845
Other renewables,10713.022,2020-01-26 00:00:00+01:00,0.01637437817154149
Other renewables,10857.843,2020-01-27 00:00:00+01:00,0.013525139424803406
Other renewables,11179.64,2020-01-28 00:00:00+01:00,0.014416141795609063
Other renewables,12087.498,2020-01-29 00:00:00+01:00,0.015611361810357952
Other renewables,12878.841,2020-01-30 00:00:00+01:00,0.016949675207364113
Other renewables,11399.0,2020-01-31 00:00:00+01:00,0.015597437278249462
Other renewables,11577.008,2020-02-01 00:00:00+01:00,0.016514316885055128
Other renewables,11116.757,2020-02-02 00:00:00+01:00,0.017447457427226223
Other renewables,12299.901,2020-02-03 00:00:00+01:00,0.017602680668842678
Other renewables,12415.954,2020-02-04 00:00:00+01:00,0.016834425789608237
Other renewables,12441.733,2020-02-05 00:00:00+01:00,0.016754918041617512
Other renewables,12680.906,2020-02-06 00:00:00+01:00,0.016816415050755033
Other renewables,12384.557,2020-02-07 00:00:00+01:00,0.017123917284491866
Other renewables,12056.503,2020-02-08 00:00:00+01:00,0.01907811691543437
Other renewables,11397.865,2020-02-09 00:00:00+01:00,0.017291716235740426
Other renewables,10639.253,2020-02-10 00:00:00+01:00,0.014054764347914278
Other renewables,10415.395,2020-02-11 00:00:00+01:00,0.014633194197891462
Other renewables,9610.921,2020-02-12 00:00:00+01:00,0.013830457249007317
Other renewables,10033.837,2020-02-13 00:00:00+01:00,0.013858299379603
Other renewables,12253.296,2020-02-14 00:00:00+01:00,0.017322411399034544
Other renewables,12898.656,2020-02-15 00:00:00+01:00,0.02000416241595958
Other renewables,11860.677,2020-02-16 00:00:00+01:00,0.018109333292914875
Other renewables,11650.598,2020-02-17 00:00:00+01:00,0.016454979791970383
Other renewables,11820.047,2020-02-18 00:00:00+01:00,0.01669521445176876
Other renewables,11330.205,2020-02-19 00:00:00+01:00,0.01588145116299984
Other renewables,12559.501,2020-02-20 00:00:00+01:00,0.017393227951010237
Other renewables,13701.812,2020-02-21 00:00:00+01:00,0.01917655914818263
Other renewables,13785.116,2020-02-22 00:00:00+01:00,0.021826161880023544
Other renewables,13250.926,2020-02-23 00:00:00+01:00,0.022186107437683324
Other renewables,12147.884,2020-02-24 00:00:00+01:00,0.01774478629996514
Other renewables,12107.132,2020-02-25 00:00:00+01:00,0.017211391335879213
Other renewables,11408.234,2020-02-26 00:00:00+01:00,0.01485987289861652
Other renewables,11689.009,2020-02-27 00:00:00+01:00,0.014570581207210154
Other renewables,11923.203,2020-02-28 00:00:00+01:00,0.01674388871527232
Other renewables,11729.047,2020-02-29 00:00:00+01:00,0.017013890237220716
Other renewables,11287.79,2020-03-01 00:00:00+01:00,0.015947833316344646
Other renewables,10369.264,2020-03-02 00:00:00+01:00,0.013394046816175073
Other renewables,9257.224,2020-03-03 00:00:00+01:00,0.011503714924675786
Other renewables,9491.276,2020-03-04 00:00:00+01:00,0.011935968268446227
Other renewables,10366.478,2020-03-05 00:00:00+01:00,0.012730298561827374
Other renewables,10943.714,2020-03-06 00:00:00+01:00,0.01295274118939455
Other renewables,11218.203,2020-03-07 00:00:00+01:00,0.015514499632813789
Other renewables,11502.328,2020-03-08 00:00:00+01:00,0.01720460596378191
Other renewables,11100.444,2020-03-09 00:00:00+01:00,0.014208819595585962
Other renewables,12064.747,2020-03-10 00:00:00+01:00,0.016731809481056976
Other renewables,10932.707,2020-03-11 00:00:00+01:00,0.016105880898060053
Other renewables,10472.288,2020-03-12 00:00:00+01:00,0.015539474979176718
Other renewables,11517.551,2020-03-13 00:00:00+01:00,0.016561041266124545
Other renewables,12358.215,2020-03-14 00:00:00+01:00,0.02004475319603593
Other renewables,11871.809,2020-03-15 00:00:00+01:00,0.01839247888825269
Other renewables,11722.934,2020-03-16 00:00:00+01:00,0.015769196442355093
Other renewables,12260.618,2020-03-17 00:00:00+01:00,0.017502361618368312
Other renewables,11392.313,2020-03-18 00:00:00+01:00,0.017881278494806887
Other renewables,11380.061,2020-03-19 00:00:00+01:00,0.018393754326549886
Other renewables,11534.926,2020-03-20 00:00:00+01:00,0.018345797509951793
Other renewables,10807.527,2020-03-21 00:00:00+01:00,0.019000334417356768
Other renewables,10279.295,2020-03-22 00:00:00+01:00,0.01916346073816655
Other renewables,10196.449,2020-03-23 00:00:00+01:00,0.016480451449834985
Other renewables,10281.189,2020-03-24 00:00:00+01:00,0.01631227138161477
Other renewables,10485.527,2020-03-25 00:00:00+01:00,0.01774096096305786
Other renewables,11215.982,2020-03-26 00:00:00+01:00,0.016478809697698684
Other renewables,11843.269,2020-03-27 00:00:00+01:00,0.01921394980957223
Other renewables,12388.654,2020-03-28 00:00:00+01:00,0.022166538384687625
Other renewables,11179.19,2020-03-29 00:00:00+01:00,0.018807592298961732
Other renewables,11851.226,2020-03-30 00:00:00+02:00,0.017531381876902147
Other renewables,11300.81,2020-03-31 00:00:00+02:00,0.017263843982602736
Other renewables,11386.501,2020-04-01 00:00:00+02:00,0.019403119869740963
